Data;Usina;Programado (MWmed);Verificado (MWmed);Desvio %
29/01/2017;UHE BALBINA;60;60,51;0,85
29/01/2017;UHE CACU;54;63,7;17,96
29/01/2017;UHE GARIBALDI;50;50,45;0,9
29/01/2017;UHE JAYME CANET;345;356,81;3,42
29/01/2017;UHE JIRAU;1.995,85;2.107,03;5,57
29/01/2017;UHE PIMENTAL;194;193,76;-0,12
29/01/2017;UHE S.DA MESA;260;246,71;-5,11
29/01/2017;UHE SAMUEL;115;104,16;-9,43
29/01/2017;US. L.GONZAGA;303,75;233,17;-23,24
29/01/2017;US. TUCURUI;2.519,79;2.129,16;-15,5
29/01/2017;US.COA.NUNES;72;71,94;-0,08
29/01/2017;USI JAURU;66,04;76,01;15,1
29/01/2017;USI PAR.SOUZA;97,02;133,18;37,27
29/01/2017;USINA PA-I;0;0;0
29/01/2017;USINA PA-II;0;0;0
29/01/2017;USINA PA-III;0;0;0
29/01/2017;USINA PA-IV;627,88;560,85;-10,68
29/01/2017;USINA XINGO;784;801,05;2,17
29/01/2017;VOLTA GRANDE;164,9;223,65;35,63
29/01/2017;PCH CEB;6;6;0
29/01/2017;PCH CEEE;13;22,2;70,77
29/01/2017;PCH CELESC;153;153;0
29/01/2017;PCH CELG;64,5;48,5;-24,81
29/01/2017;PCH CELPA;0;0;0
29/01/2017;PCH CELTINS;0;0;0
29/01/2017;PCH CEMAT;490,08;490,08;0
29/01/2017;PCH CEMIG;40,33;40,33;0
29/01/2017;PCH CERJ;254;0;-100
29/01/2017;PCH CERON;0;0;0
29/01/2017;PCH CESP;0;0;0
29/01/2017;PCH CHESF;0;0;0
29/01/2017;PCH COELBA;0;0;0
29/01/2017;PCH COPEL;87;87;0
29/01/2017;PCH CPFL;45;45;0
29/01/2017;PCH EMAE;44;44;0
29/01/2017;PCH ENERSUL;1;0;-100
29/01/2017;PCH ENORTE;0;0;0
29/01/2017;PCH ESCELSA;107;107;0
29/01/2017;PCH IACIARA;0;0;0
29/01/2017;PCH JAURU-CEMAT;0;64,42;0
29/01/2017;PCH JI-PARANA;0;30,08;0
29/01/2017;PCH P. BUENO;0;14,08;0
29/01/2017;PCH RGE;0;40,3;0
29/01/2017;PCH VILHENA;0;24,29;0
29/01/2017;CONJUNTO HIDRELETRICO BARREIRAS;32,12;48,31;50,4
29/01/2017;CONJUNTO HIDRELETRICO BOCA DO MONTE;11,46;10,4;-9,25
29/01/2017;CONJUNTO HIDRELETRICO FAZENDA;0;40,87;0
29/01/2017;CONJUNTO HIDRELETRICO LAJEADO GRANDE;40;22,9;-42,75
29/01/2017;CONJUNTO HIDRELETRICO PARECIS;100;101,86;1,86
29/01/2017;CONJUNTO HIDRELETRICO SANTA CABECA;32,85;32,85;0
30/01/2017;14 DE JULHO;19,58;19,85;1,38
30/01/2017;AGUA VERMELHA;514,06;432,6;-15,85
30/01/2017;AIMORES;51;57,01;11,78
30/01/2017;ALTO SUCURIU;29;29;0
30/01/2017;ALZIR SANTOS;66,21;60,99;-7,88
30/01/2017;AMADORAGUIAR1;98,75;113,45;14,89
30/01/2017;AMADORAGUIAR2;88,12;96,93;10
30/01/2017;AREAL;7,6;0;-100
30/01/2017;BAGUARI;28;32,67;16,68
30/01/2017;BARIRI;125;126,37;1,1
30/01/2017;BARRA BONITA;85;95,54;12,4
30/01/2017;BATALHA;10;10;0
30/01/2017;BELO MONTE;2.444,00;2.456,68;0,52
30/01/2017;BENTO MUNHOZ;775,83;792;2,08
30/01/2017;C. DOURADA;301,77;273,72;-9,3
30/01/2017;C.CALDEIRAO;115;132,45;15,17
30/01/2017;CACONDE;28;28,33;1,18
30/01/2017;CAMARGOS;14;15,67;11,93
30/01/2017;CANA BRAVA;161,46;161,17;-0,18
30/01/2017;CANOAS I;80;79,23;-0,96
30/01/2017;CANOAS II;70;65,3;-6,71
30/01/2017;CAPIVARA;380;381,31;0,34
30/01/2017;CASTRO ALVES;25,96;25,75;-0,81
30/01/2017;CHAVANTES;370;371,03;0,28
30/01/2017;CORUMBA;80;79,56;-0,55
30/01/2017;CORUMBA III;0;0;0
30/01/2017;CORUMBA IV;0;0;0
30/01/2017;CURUA-UNA;10;10,79;7,9
30/01/2017;DARDANELOS;259;216,94;-16,24
30/01/2017;E.CUNHA;57,08;49,5;-13,28
30/01/2017;EMBORCACAO;165,25;168,87;2,19
30/01/2017;ESPORA;32;31,7;-0,94
30/01/2017;ESTREITO;539,27;536,3;-0,55
30/01/2017;FERREI.GOMES;105;131,4;25,14
30/01/2017;FONTES NOVA;110;117,18;6,53
30/01/2017;FUNDAO;115;44,83;-61,02
30/01/2017;FUNIL;195;165,9;-14,92
30/01/2017;FUNIL GRANDE;79;61,92;-21,62
30/01/2017;FURNAS;493,33;458,35;-7,09
30/01/2017;G.JOSE RICHA;900;954,92;6,1
30/01/2017;GUAPORE;58,44;59,27;1,42
30/01/2017;GUILMA AMORIM;25;28,03;12,12
30/01/2017;H.BORDEN EXT;352;352,73;0,21
30/01/2017;H.BORDEN SUB;318;160,78;-49,44
30/01/2017;IBITINGA;118,33;117,21;-0,95
30/01/2017;IGARAPAVA;148,33;134,21;-9,52
30/01/2017;ILHA POMBOS;120;140,12;16,77
30/01/2017;ILHA SOLTEIRA;1.718,75;1.935,36;12,6
30/01/2017;IRAPE-US;62;71,81;15,82
30/01/2017;ITAIPU 50 HZ;5.132,29;5.272,22;2,73
30/01/2017;ITAIPU 60 HZ;5.411,46;5.744,47;6,15
30/01/2017;ITAPEBI US;50,62;52;2,73
30/01/2017;ITAUBA;329,27;330,38;0,34
30/01/2017;ITIQUIRA I;30;30,6;2
30/01/2017;ITIQUIRA II;80;85,35;6,69
30/01/2017;ITUMBIARA;637,5;403,5;-36,71
30/01/2017;ITUTINGA-US;19,42;20,39;4,99
30/01/2017;JACUI;180;178,02;-1,1
30/01/2017;JAGUARA-US;363,75;316,42;-13,01
30/01/2017;JAGUARI;22;22;0
30/01/2017;JLM.G.PEREIRA;64;33,71;-47,33
30/01/2017;JUBA 1;27;34;25,93
30/01/2017;JUBA 2;34;27;-20,59
30/01/2017;JUPIA;1.186,25;1.213,98;2,34
30/01/2017;JURUMIRIM;94;93,95;-0,05
30/01/2017;L.C.BARRETO;465;462,84;-0,46
30/01/2017;LAJEADO;406,67;410;0,82
30/01/2017;LASA;0;0;0
30/01/2017;LIMOEIRO;15;14,26;-4,93
30/01/2017;M. MORAES;305,04;330,36;8,3
30/01/2017;MACABU;8;0;-100
30/01/2017;MANSO;60;61,1;1,83
30/01/2017;MARIMBONDO;582,29;457,85;-21,37
30/01/2017;MIRANDA;114,17;119,83;4,96
30/01/2017;N.AVANHANDAVA;300;300;0
30/01/2017;NEY BRAGA;913,12;1.038,20;13,7
30/01/2017;NILO PECANHA;310;322,55;4,05
30/01/2017;NOVA PONTE;135;139,68;3,47
30/01/2017;OURINHOS;43;35,39;-17,7
30/01/2017;P. COLOMBIA;235,25;230,55;-2
30/01/2017;P. PRIMAVERA;1.352,08;1.362,61;0,78
30/01/2017;P.DO CAVALO;2,5;2,63;5,2
30/01/2017;PARAIBUNA;6;6,21;3,5
30/01/2017;PASSO REAL;135,29;133,34;-1,44
30/01/2017;PASSO S JOAO;39;38,07;-2,38
30/01/2017;PCH ANGELINA;16;16;0
30/01/2017;PCH BLUMENAU;49,62;49,62;0
30/01/2017;PCH BURITI;26;26;0
30/01/2017;PCH CANASTRA;23,08;23,8;3,12
30/01/2017;PCH CGRANDE;43;43;0
30/01/2017;PCH CHOPIM;28;28;0
30/01/2017;PCH CURITIBA;50;50;0
30/01/2017;PCH LUDESA;10;10;0
30/01/2017;PCH MOSQUITAO;14;14;0
30/01/2017;PCH NORTEMS;0;0;0
30/01/2017;PCH PBRANCO;140;140;0
30/01/2017;PCH PFUNDO;0;0;0
30/01/2017;PCH QUEIXADA;26;26,18;0,69
30/01/2017;PCH S A CAIAPO;15;0;-100
30/01/2017;PCH S.GRANDE;12;12;0
30/01/2017;PCH SAL.CURUA;0;0;0
30/01/2017;PCH SAO JOAO;7;7;0
30/01/2017;PCH TAQUARA;11;0;-100
30/01/2017;PCH XANXERE;21,21;21,21;0
30/01/2017;PEIXE ANGICAL;182,71;182,21;-0,27
30/01/2017;PEREIRA PASSO;50;50,84;1,68
30/01/2017;PICADA;25;25,45;1,8
30/01/2017;PIRAJU;74;74,26;0,35
30/01/2017;PONTE PEDRA;174;171,26;-1,57
30/01/2017;PORTO ESTRELA;20;19,72;-1,4
30/01/2017;PORTO PEDRAS;22;22;0
30/01/2017;PROMISSAO;240;250,53;4,39
30/01/2017;QUEIMADO;9;8,64;-4
30/01/2017;RETIRO BAIXO;16;16;0
30/01/2017;RISOLETANEVES;0;0;0
30/01/2017;ROCHEDO;3;0;-100
30/01/2017;RONDON II;48;48,09;0,19
30/01/2017;ROSAL;15;15,13;0,87
30/01/2017;ROSANA;340;336,16;-1,13
30/01/2017;S.DO FACAO;30;30,42;1,4
30/01/2017;S.R.VERDINHO;46;46,23;0,5
30/01/2017;SA CARVALHO;35;28,37;-18,94
30/01/2017;SALTO;100;116,42;16,42
30/01/2017;SALTO GRANDE;22;17,36;-21,09
30/01/2017;SALTO GRANDE CS;70;69,53;-0,67
30/01/2017;SALTO PILAO;120;123,21;2,67
30/01/2017;SANTA BRANCA;9;8,86;-1,56
30/01/2017;SANTA ROSA 2;21,48;0;-100
30/01/2017;SANTO ANTONIO;2.069,92;2.719,08;31,36
30/01/2017;SAO DOMINGOS;47;44,55;-5,21
30/01/2017;SAO JOAQUIM;0;0;0
30/01/2017;SAO JOSE;36;39,72;10,33
30/01/2017;SAO LOURENCO;27;15,41;-42,93
30/01/2017;SAO SALVADOR;120;120,18;0,15
30/01/2017;SAO SIMAO-US;659,06;649,84;-1,4
30/01/2017;SIMPLICIO;300;297,35;-0,88
30/01/2017;SOBRAGI;39;35,18;-9,79
30/01/2017;STA. CLARA PR;100;34,66;-65,34
30/01/2017;STA.CLARA-MG;3;3,05;1,67
30/01/2017;STA.GABRIELA;25;0;-100
30/01/2017;STO.ANT.JARI;180;171,97;-4,46
30/01/2017;TAQUARUCU;378,75;391,11;3,26
30/01/2017;TELES PIRES;1.600,00;1.619,90;1,24
30/01/2017;TRES IRMAOS;620;630,09;1,63
30/01/2017;TRES MARIAS;24;27,38;14,08
30/01/2017;U. A. SALES;0;0;0
30/01/2017;U.BARRAGRANDE;527,92;460,89;-12,7
30/01/2017;U.C NOVOS;376,67;397,99;5,66
30/01/2017;U.D.FRANCISCA;125;118,2;-5,44
30/01/2017;U.FOZ CHAPECO;569,79;570,86;0,19
30/01/2017;U.ITA;926,15;920,15;-0,65
30/01/2017;U.MACHADINHO;757,92;775,47;2,32
30/01/2017;U.MASCARENHAS;45;55,97;24,38
30/01/2017;U.MIMOSO;15;22;46,67
30/01/2017;U.MONTE CLARO;23,54;23,69;0,64
30/01/2017;U.PASSO FUNDO;140,83;142,43;1,14
30/01/2017;U.QUEB.QUEIXO;30,62;28,78;-6,01
30/01/2017;U.S.OSORIO;814,69;828,05;1,64
30/01/2017;U.S.SANTIAGO;1.035,00;1.031,80;-0,31
30/01/2017;U.SOBRADINHO;153;158,57;3,64
30/01/2017;UB.ESPERANCA;92;109,61;19,14
30/01/2017;UH BCOQUEIROS;74;88,32;19,35
30/01/2017;UHE BALBINA;60;60,86;1,43
30/01/2017;UHE CACU;54;63,87;18,28
30/01/2017;UHE GARIBALDI;50;50,48;0,96
30/01/2017;UHE JAYME CANET;345;356,63;3,37
30/01/2017;UHE JIRAU;2.390,88;2.540,44;6,26
30/01/2017;UHE PIMENTAL;194;193,45;-0,28
30/01/2017;UHE S.DA MESA;260;247,28;-4,89
30/01/2017;UHE SAMUEL;160,4;111,29;-30,62
30/01/2017;US. L.GONZAGA;307,5;318,92;3,71
30/01/2017;US. TUCURUI;3.856,25;3.614,06;-6,28
30/01/2017;US.COA.NUNES;72;64,05;-11,04
30/01/2017;USI JAURU;66,04;82,21;24,49
30/01/2017;USI PAR.SOUZA;243,33;237,4;-2,44
30/01/2017;USINA PA-I;0;0;0
30/01/2017;USINA PA-II;0;0;0
30/01/2017;USINA PA-III;0;0;0
30/01/2017;USINA PA-IV;715,17;672,87;-5,91
30/01/2017;USINA XINGO;784;804,64;2,63
30/01/2017;VOLTA GRANDE;221,46;220,21;-0,56
30/01/2017;PCH CEB;6;6;0
30/01/2017;PCH CEEE;13;22,2;70,77
30/01/2017;PCH CELESC;153;153;0
30/01/2017;PCH CELG;63,75;49,75;-21,96
30/01/2017;PCH CELPA;0;0;0
30/01/2017;PCH CELTINS;0;0;0
30/01/2017;PCH CEMAT;455,58;455,58;0
30/01/2017;PCH CEMIG;40,33;40,33;0
30/01/2017;PCH CERJ;166,27;0;-100
30/01/2017;PCH CERON;0;0;0
30/01/2017;PCH CESP;0;0;0
30/01/2017;PCH CHESF;0;0;0
30/01/2017;PCH COELBA;0;0;0
30/01/2017;PCH COPEL;87;87;0
30/01/2017;PCH CPFL;45;45;0
30/01/2017;PCH EMAE;44;44;0
30/01/2017;PCH ENERSUL;1;0;-100
30/01/2017;PCH ENORTE;0;0;0
30/01/2017;PCH ESCELSA;107;107;0
30/01/2017;PCH IACIARA;0;0;0
30/01/2017;PCH JAURU-CEMAT;0;65,28;0
30/01/2017;PCH JI-PARANA;0;30,08;0
30/01/2017;PCH P. BUENO;0;14,08;0
30/01/2017;PCH RGE;0;63,97;0
30/01/2017;PCH VILHENA;0;24,29;0
30/01/2017;CONJUNTO HIDRELETRICO BARREIRAS;32,12;33,07;2,96
30/01/2017;CONJUNTO HIDRELETRICO BOCA DO MONTE;11,46;10,4;-9,25
30/01/2017;CONJUNTO HIDRELETRICO FAZENDA;0;44,11;0
30/01/2017;CONJUNTO HIDRELETRICO LAJEADO GRANDE;40;40,58;1,45
30/01/2017;CONJUNTO HIDRELETRICO PARECIS;100;117,97;17,97
30/01/2017;CONJUNTO HIDRELETRICO SANTA CABECA;41;41;0
31/01/2017;14 DE JULHO;42,71;40,62;-4,89
31/01/2017;AGUA VERMELHA;517,71;561,32;8,42
31/01/2017;AIMORES;46,6;42,34;-9,14
31/01/2017;ALTO SUCURIU;29;29;0
31/01/2017;ALZIR SANTOS;74;24,8;-66,49
31/01/2017;AMADORAGUIAR1;155;153,06;-1,25
31/01/2017;AMADORAGUIAR2;135,48;133,3;-1,61
31/01/2017;AREAL;6;0;-100
31/01/2017;BAGUARI;30;29,95;-0,17
31/01/2017;BARIRI;125;126,56;1,25
31/01/2017;BARRA BONITA;96;94,06;-2,02
31/01/2017;BATALHA;10;10;0
31/01/2017;BELO MONTE;1.858,46;2.141,80;15,25
31/01/2017;BENTO MUNHOZ;1.154,88;1.142,49;-1,07
31/01/2017;C. DOURADA;309,79;278,03;-10,25
31/01/2017;C.CALDEIRAO;130;135,64;4,34
31/01/2017;CACONDE;28;28,42;1,5
31/01/2017;CAMARGOS;11;10,93;-0,64
31/01/2017;CANA BRAVA;166,67;172,44;3,46
31/01/2017;CANOAS I;80;79,24;-0,95
31/01/2017;CANOAS II;70;65,3;-6,71
31/01/2017;CAPIVARA;380;391,45;3,01
31/01/2017;CASTRO ALVES;60,71;66,09;8,86
31/01/2017;CHAVANTES;370;371;0,27
31/01/2017;CORUMBA;80;79,54;-0,57
31/01/2017;CORUMBA III;0;0;0
31/01/2017;CORUMBA IV;0;0;0
31/01/2017;CURUA-UNA;10;11,29;12,9
31/01/2017;DARDANELOS;259;245,22;-5,32
31/01/2017;E.CUNHA;50;48,89;-2,22
31/01/2017;EMBORCACAO;216,33;222,37;2,79
31/01/2017;ESPORA;21;21,99;4,71
31/01/2017;ESTREITO;512,81;518,08;1,03
31/01/2017;FERREI.GOMES;123;130,35;5,98
31/01/2017;FONTES NOVA;110;117,22;6,56
31/01/2017;FUNDAO;112,19;59,54;-46,93
31/01/2017;FUNIL;150;128,95;-14,03
31/01/2017;FUNIL GRANDE;69;60,65;-12,1
31/01/2017;FURNAS;432,29;545,56;26,2
31/01/2017;G.JOSE RICHA;949,29;935,05;-1,5
31/01/2017;GUAPORE;59,38;60,43;1,77
31/01/2017;GUILMA AMORIM;25;24,73;-1,08
31/01/2017;H.BORDEN EXT;125,35;127,35;1,6
31/01/2017;H.BORDEN SUB;66,35;70,76;6,65
31/01/2017;IBITINGA;106,67;106,29;-0,36
31/01/2017;IGARAPAVA;160,83;166,49;3,52
31/01/2017;ILHA POMBOS;130;93,57;-28,02
31/01/2017;ILHA SOLTEIRA;1.579,17;1.815,79;14,98
31/01/2017;IRAPE-US;62;73,28;18,19
31/01/2017;ITAIPU 50 HZ;5.081,25;5.263,24;3,58
31/01/2017;ITAIPU 60 HZ;6.192,71;6.374,74;2,94
31/01/2017;ITAPEBI US;54,38;95,28;75,21
31/01/2017;ITAUBA;343,33;345,58;0,66
31/01/2017;ITIQUIRA I;30;30,11;0,37
31/01/2017;ITIQUIRA II;80;85,04;6,3
31/01/2017;ITUMBIARA;746,88;649,43;-13,05
31/01/2017;ITUTINGA-US;16;14,49;-9,44
31/01/2017;JACUI;180;177,82;-1,21
31/01/2017;JAGUARA-US;400;392,4;-1,9
31/01/2017;JAGUARI;22;22,09;0,41
31/01/2017;JLM.G.PEREIRA;34;33,76;-0,71
31/01/2017;JUBA 1;28;30;7,14
31/01/2017;JUBA 2;30;28;-6,67
31/01/2017;JUPIA;1.150,00;1.215,28;5,68
31/01/2017;JURUMIRIM;94;93,99;-0,01
31/01/2017;L.C.BARRETO;584,38;561,53;-3,91
31/01/2017;LAJEADO;370;374,75;1,28
31/01/2017;LASA;0;0;0
31/01/2017;LIMOEIRO;15;12,89;-14,07
31/01/2017;M. MORAES;350,02;361,76;3,35
31/01/2017;MACABU;7;0;-100
31/01/2017;MANSO;60;61,23;2,05
31/01/2017;MARIMBONDO;635,42;695,36;9,43
31/01/2017;MIRANDA;187,92;189,36;0,77
31/01/2017;N.AVANHANDAVA;300;300;0
31/01/2017;NEY BRAGA;1.141,67;1.081,18;-5,3
31/01/2017;NILO PECANHA;320;324,51;1,41
31/01/2017;NOVA PONTE;232,5;180,7;-22,28
31/01/2017;OURINHOS;43;35,04;-18,51
31/01/2017;P. COLOMBIA;235,25;240,93;2,41
31/01/2017;P. PRIMAVERA;1.387,50;1.393,61;0,44
31/01/2017;P.DO CAVALO;2,5;2,67;6,8
31/01/2017;PARAIBUNA;6;6,27;4,5
31/01/2017;PASSO REAL;156;154,3;-1,09
31/01/2017;PASSO S JOAO;59,67;56,61;-5,13
31/01/2017;PCH ANGELINA;16;16;0
31/01/2017;PCH BLUMENAU;59,62;59,63;0,02
31/01/2017;PCH BURITI;26;26;0
31/01/2017;PCH CANASTRA;23,04;23,93;3,86
31/01/2017;PCH CGRANDE;43;43;0
31/01/2017;PCH CHOPIM;28;28;0
31/01/2017;PCH CURITIBA;48,94;48,94;0
31/01/2017;PCH LUDESA;10;10;0
31/01/2017;PCH MOSQUITAO;16;16;0
31/01/2017;PCH NORTEMS;0;0;0
31/01/2017;PCH PBRANCO;140;140;0
31/01/2017;PCH PFUNDO;0;0;0
31/01/2017;PCH QUEIXADA;17;19,04;12
31/01/2017;PCH S A CAIAPO;15;0;-100
31/01/2017;PCH S.GRANDE;12;12;0
31/01/2017;PCH SAL.CURUA;0;0;0
31/01/2017;PCH SAO JOAO;6;6;0
31/01/2017;PCH TAQUARA;11;0,23;-97,91
31/01/2017;PCH XANXERE;11,21;11,21;0
31/01/2017;PEIXE ANGICAL;140;141,03;0,74
31/01/2017;PEREIRA PASSO;50;51,6;3,2
31/01/2017;PICADA;25;25,52;2,08
31/01/2017;PIRAJU;74;73,79;-0,28
31/01/2017;PONTE PEDRA;174;170,77;-1,86
31/01/2017;PORTO ESTRELA;20;19,7;-1,5
31/01/2017;PORTO PEDRAS;22;22;0
31/01/2017;PROMISSAO;220;225,48;2,49
31/01/2017;QUEIMADO;9;8,69;-3,44
31/01/2017;RETIRO BAIXO;16;16,22;1,37
31/01/2017;RISOLETANEVES;0;0;0
31/01/2017;ROCHEDO;3;0;-100
31/01/2017;RONDON II;48;21,91;-54,35
31/01/2017;ROSAL;15;10,99;-26,73
31/01/2017;ROSANA;340;336,05;-1,16
31/01/2017;S.DO FACAO;30;30,41;1,37
31/01/2017;S.R.VERDINHO;46;46,23;0,5
31/01/2017;SA CARVALHO;35;24,26;-30,69
31/01/2017;SALTO;116;116,44;0,38
31/01/2017;SALTO GRANDE;22;17,44;-20,73
31/01/2017;SALTO GRANDE CS;70;69,84;-0,23
31/01/2017;SALTO PILAO;125;123,44;-1,25
31/01/2017;SANTA BRANCA;9;8,85;-1,67
31/01/2017;SANTA ROSA 2;21,54;0;-100
31/01/2017;SANTO ANTONIO;2.176,71;2.096,97;-3,66
31/01/2017;SAO DOMINGOS;48;42,96;-10,5
31/01/2017;SAO JOAQUIM;0;0;0
31/01/2017;SAO JOSE;32;34,61;8,16
31/01/2017;SAO LOURENCO;30;16,84;-43,87
31/01/2017;SAO SALVADOR;120;114,23;-4,81
31/01/2017;SAO SIMAO-US;667,5;785,33;17,65
31/01/2017;SIMPLICIO;300;202,26;-32,58
31/01/2017;SOBRAGI;39;31,83;-18,38
31/01/2017;STA. CLARA PR;98,12;47,88;-51,2
31/01/2017;STA.CLARA-MG;3;3,09;3
31/01/2017;STA.GABRIELA;26;0;-100
31/01/2017;STO.ANT.JARI;140;143,27;2,34
31/01/2017;TAQUARUCU;347,71;360,42;3,66
31/01/2017;TELES PIRES;1.650,00;1.656,35;0,38
31/01/2017;TRES IRMAOS;596,67;613,38;2,8
31/01/2017;TRES MARIAS;30;30;0
31/01/2017;U. A. SALES;0;0;0
31/01/2017;U.BARRAGRANDE;502,25;483,09;-3,81
31/01/2017;U.C NOVOS;419,17;361,86;-13,67
31/01/2017;U.D.FRANCISCA;125;123,79;-0,97
31/01/2017;U.FOZ CHAPECO;543,54;480,39;-11,62
31/01/2017;U.ITA;1.122,92;1.071,12;-4,61
31/01/2017;U.MACHADINHO;1.013,54;1.005,63;-0,78
31/01/2017;U.MASCARENHAS;52,29;41,83;-20
31/01/2017;U.MIMOSO;15;21,53;43,53
31/01/2017;U.MONTE CLARO;51,67;44,88;-13,14
31/01/2017;U.PASSO FUNDO;102,81;103,72;0,89
31/01/2017;U.QUEB.QUEIXO;30,62;29,63;-3,23
31/01/2017;U.S.OSORIO;779,17;812,86;4,32
31/01/2017;U.S.SANTIAGO;1.035,00;1.025,49;-0,92
31/01/2017;U.SOBRADINHO;153;155,62;1,71
31/01/2017;UB.ESPERANCA;92;91,5;-0,54
31/01/2017;UH BCOQUEIROS;90;88,42;-1,76
31/01/2017;UHE BALBINA;60;61,75;2,92
31/01/2017;UHE CACU;65;63,83;-1,8
31/01/2017;UHE GARIBALDI;50;57,39;14,78
31/01/2017;UHE JAYME CANET;342,6;356,78;4,14
31/01/2017;UHE JIRAU;2.566,67;1.863,35;-27,4
31/01/2017;UHE PIMENTAL;194;190,17;-1,97
31/01/2017;UHE S.DA MESA;260;247,72;-4,72
31/01/2017;UHE SAMUEL;186,52;43,04;-76,92
31/01/2017;US. L.GONZAGA;285;295,56;3,71
31/01/2017;US. TUCURUI;3.923,96;3.918,34;-0,14
31/01/2017;US.COA.NUNES;72;45,02;-37,47
31/01/2017;USI JAURU;66,04;82,05;24,24
31/01/2017;USI PAR.SOUZA;206,25;233,84;13,38
31/01/2017;USINA PA-I;0;0,02;0
31/01/2017;USINA PA-II;0;0;0
31/01/2017;USINA PA-III;0;0;0
31/01/2017;USINA PA-IV;678,5;675,04;-0,51
31/01/2017;USINA XINGO;784;802,03;2,3
31/01/2017;VOLTA GRANDE;201,25;198,58;-1,33
31/01/2017;PCH CEB;6;6;0
31/01/2017;PCH CEEE;13;22,2;70,77
31/01/2017;PCH CELESC;153;153;0
31/01/2017;PCH CELG;65,75;49,76;-24,32
31/01/2017;PCH CELPA;0;0;0
31/01/2017;PCH CELTINS;0;0;0
31/01/2017;PCH CEMAT;499,88;499,87;0
31/01/2017;PCH CEMIG;40,33;40,33;0
31/01/2017;PCH CERJ;297,79;0;-100
31/01/2017;PCH CERON;0;0;0
31/01/2017;PCH CESP;0;0;0
31/01/2017;PCH CHESF;0;0;0
31/01/2017;PCH COELBA;0;0;0
31/01/2017;PCH COPEL;87;87;0
31/01/2017;PCH CPFL;45;45;0
31/01/2017;PCH EMAE;36,92;36,92;0
31/01/2017;PCH ENERSUL;1;0;-100
31/01/2017;PCH ENORTE;0;0;0
31/01/2017;PCH ESCELSA;86;86;0
31/01/2017;PCH IACIARA;0;0;0
31/01/2017;PCH JAURU-CEMAT;0;64,62;0
31/01/2017;PCH JI-PARANA;0;30,08;0
31/01/2017;PCH P. BUENO;0;14,08;0
31/01/2017;PCH RGE;0;74,01;0
31/01/2017;PCH VILHENA;0;24,29;0
31/01/2017;CONJUNTO HIDRELETRICO BARREIRAS;32,12;26,06;-18,87
31/01/2017;CONJUNTO HIDRELETRICO BOCA DO MONTE;11,46;10,4;-9,25
31/01/2017;CONJUNTO HIDRELETRICO FAZENDA;0;42,06;0
31/01/2017;CONJUNTO HIDRELETRICO LAJEADO GRANDE;40;28,88;-27,8
31/01/2017;CONJUNTO HIDRELETRICO PARECIS;100;120,7;20,7
31/01/2017;CONJUNTO HIDRELETRICO SANTA CABECA;52;52;0
01/02/2017;14 DE JULHO;27,5;14,63;-46,8
01/02/2017;AGUA VERMELHA;596,46;571,41;-4,2
01/02/2017;AIMORES;51;47,33;-7,2
01/02/2017;ALTO SUCURIU;29;29;0
01/02/2017;AMADORAGUIAR1;96,25;98,15;1,97
01/02/2017;AMADORAGUIAR2;82,31;86;4,48
01/02/2017;AREAL;12,85;0;-100
01/02/2017;BAGUARI;34;28,8;-15,29
01/02/2017;BARIRI;120;121,18;0,98
01/02/2017;BARRA BONITA;90;90,46;0,51
01/02/2017;BATALHA;10;9,98;-0,2
01/02/2017;BELO MONTE;1.833,00;2.455,44;33,96
01/02/2017;BENTO MUNHOZ;985,94;1.033,38;4,81
01/02/2017;C. DOURADA;182,5;182;-0,27
01/02/2017;C.CALDEIRAO;145;153,95;6,17
01/02/2017;CACONDE;29;28,16;-2,9
01/02/2017;CAMARGOS;11;11,29;2,64
01/02/2017;CANA BRAVA;166,67;179,49;7,69
01/02/2017;CANOAS I;80;79,24;-0,95
01/02/2017;CANOAS II;70;66,11;-5,56
01/02/2017;CAPIVARA;395;395,2;0,05
01/02/2017;CASTRO ALVES;48,46;29,34;-39,46
01/02/2017;CHAVANTES;370;367,34;-0,72
01/02/2017;CORUMBA;80;79,43;-0,71
01/02/2017;CORUMBA III;0;0;0
01/02/2017;CORUMBA IV;0;0;0
01/02/2017;CURUA-UNA;21;20,42;-2,76
01/02/2017;DARDANELOS;211,31;245,11;16
01/02/2017;E.CUNHA;50;46,75;-6,5
01/02/2017;EMBORCACAO;146;153,62;5,22
01/02/2017;ESPORA;21;21,73;3,48
01/02/2017;ESTREITO;470,94;475,78;1,03
01/02/2017;FERREI.GOMES;138;166,96;20,99
01/02/2017;FONTES NOVA;110;109,03;-0,88
01/02/2017;FUNDAO;115;49,25;-57,17
01/02/2017;FUNIL;120;119,51;-0,41
01/02/2017;FUNIL GRANDE;55;55,73;1,33
01/02/2017;FURNAS;301,46;303,88;0,8
01/02/2017;G.JOSE RICHA;984,06;1.008,32;2,47
01/02/2017;GUAPORE;57,6;57,68;0,14
01/02/2017;GUILMA AMORIM;25;23,52;-5,92
01/02/2017;H.BORDEN EXT;112,62;113,19;0,51
01/02/2017;H.BORDEN SUB;57,29;57,86;0,99
01/02/2017;IBITINGA;120;119,61;-0,33
01/02/2017;IGARAPAVA;158,96;156,69;-1,43
01/02/2017;ILHA POMBOS;120;102,82;-14,32
