Data;Usina;Programado (MWmed);Verificado (MWmed);Desvio %
09/04/2017;PCT ENERSUL;16;16;0
09/04/2017;PCT FURNAS;0;0;0
09/04/2017;PCT MARINGA;77;9,6;-87,53
09/04/2017;PCT PBR;0;0;0
09/04/2017;PCT PIE;0;0;0
09/04/2017;CONJUNTO CHAPADAO;161,12;175,56;8,96
09/04/2017;CONJUNTO TERMELETRICO BIOPAV;0;0;0
09/04/2017;CONJUNTO TERMELETRICO CACHOEIRA DOURADA;0;25,15;0
09/04/2017;CONJUNTO TERMELETRICO DOURADOS;0;17,32;0
09/04/2017;CONJUNTO TERMELETRICO EDEIA;0;20,19;0
09/04/2017;CONJUNTO TERMELETRICO JATAI;20;45,44;127,2
09/04/2017;CONJUNTO TERMELETRICO QUIRINOPOLIS;55;53,87;-2,05
10/04/2017;ANGRA;1.990,00;2.003,18;0,66
10/04/2017;ALTA MOGIANA;29;29;0
10/04/2017;ALTOS;0;0;0
10/04/2017;ARACATI;0;0;0
10/04/2017;B.FLUMINENSE;510;509,24;-0,15
10/04/2017;B.L.SOBRINHO;270;252,36;-6,53
10/04/2017;BAHIA I;0;6,13;0
10/04/2017;BATURITE;0;0;0
10/04/2017;BELO JARDIM;0;0;0
10/04/2017;C.S.TUBARAO;161;145,62;-9,55
10/04/2017;CAMPO MAIOR;0;0;0
10/04/2017;CAMPOS;0;0;0
10/04/2017;CANDIOTA III;290;289,49;-0,18
10/04/2017;CAUCAIA;0;0;0
10/04/2017;CELSO FURTADO;160;154,53;-3,42
10/04/2017;COCAL;2;0;-100
10/04/2017;COLORADO;21;21;0
10/04/2017;CRATO;0;0;0
10/04/2017;DAIA;0;0;0
10/04/2017;EUZEBIO ROCHA;210;205,43;-2,18
10/04/2017;FER.GASPARIAN;292,5;272,82;-6,73
10/04/2017;GERAMAR I;0;0;0
10/04/2017;GERAMAR II;0;0;0
10/04/2017;GOIANIA II;0;0;0
10/04/2017;GOV.L.BRIZOLA;920;892,54;-2,98
10/04/2017;IGARAPE;0;0;0
10/04/2017;IGUATU;0;0;0
10/04/2017;JAIME BELTRAO;0;0;0
10/04/2017;JALLES MACHAD;0;0;0
10/04/2017;JE.SO.PEREIRA;305;304,24;-0,25
10/04/2017;JUAZEIRO NORT;0;0;0
10/04/2017;JUIZ DE FORA;84;82,47;-1,82
10/04/2017;L.C.PRESTES;270;265,39;-1,71
10/04/2017;LUIZ O R MELO;102;110,52;8,35
10/04/2017;MARAMBAIA;0;0;0
10/04/2017;NAZARIA;0;0;0
10/04/2017;NO.FLUMINENSE;820,83;813,2;-0,93
10/04/2017;NUTEPA;0;0;0
10/04/2017;P.MEDICI;40;24,44;-38,9
10/04/2017;PALMEIRAS GO;0;0;0
10/04/2017;PETROLINA;0;0;0
10/04/2017;PIE-RP;0;0;0
10/04/2017;PORTO PECEM I;720;610,31;-15,23
10/04/2017;PORTO PECEM II;365;314,19;-13,92
10/04/2017;POTIGUAR;0;0;0
10/04/2017;POTIGUAR III;0;0;0
10/04/2017;RIO MADEIRA;0;0;0
10/04/2017;ROMULOALMEIDA;25;24,66;-1,36
10/04/2017;S.JOSE COLINA;8;0;-100
10/04/2017;SANTA CRUZ;0;0;0
10/04/2017;SANTAREM;0;0;0
10/04/2017;SAO JERONIMO;0;0;0
10/04/2017;SEPE TIARAJU;150,52;114,57;-23,88
10/04/2017;T.PONTA NEGRA;64;64,35;0,55
10/04/2017;TER BRASILIA;0;0;0
10/04/2017;TERMOCABO;18,9;8,87;-53,07
10/04/2017;TERMOMANAUS;0;0;0
10/04/2017;TERMONORDESTE;74,79;0;-100
10/04/2017;TERMONORTE II;0;0;0
10/04/2017;TERMOPARAIBA;74,79;0;-100
10/04/2017;TERMOPERNAMBU;0;70,17;0
10/04/2017;TQUIRINOPOLIS;0;0;0
10/04/2017;U. ALEGRETE;0;0;0
10/04/2017;U. W.ARJONA;0;0;0
10/04/2017;U.ARAUCARIA;0;0;0
10/04/2017;U.JLACERDA-A;130;129,13;-0,67
10/04/2017;U.JLACERDA-B;165;161,02;-2,41
10/04/2017;U.JLACERDA-C;325;324,93;-0,02
10/04/2017;U.NV.VENECIA2;0;0;0
10/04/2017;U.PIRATININGA;0;0;0
10/04/2017;U.URUGUAIANA;0;0;0
10/04/2017;US. FIGUEIRA;13;10,33;-20,54
10/04/2017;US.CAMACARI;0;0;0
10/04/2017;US.CARIOBA;0;0;0
10/04/2017;US.MANDU;15;0;-100
10/04/2017;UT CIDADE NOV;0;0;0
10/04/2017;UT DISTRITO A;0;0;0
10/04/2017;UT DISTRITO B;0;0;0
10/04/2017;UT ERB CANDEI;0;0;0
10/04/2017;UT GUA.TANABI 2;0;0;0
10/04/2017;UT INTERLAGOS;0;0;0
10/04/2017;UT MARIO LAGO;635,94;609,45;-4,17
10/04/2017;UT MAUA BL 5A;0;0;0
10/04/2017;UT MAUA BL 5B;0;0;0
10/04/2017;UT SAO JOSE 1;0;0;0
10/04/2017;UT SAO JOSE 2;0;0;0
10/04/2017;UT. FORTALEZA;327;327,13;0,04
10/04/2017;UT. KLABIN CE;185;187,03;1,1
10/04/2017;UT.AUR.CHAVES;210;206,5;-1,67
10/04/2017;UT.CAM.GRANDE;36,29;23,08;-36,4
10/04/2017;UT.MARACANAU1;56,46;25;-55,72
10/04/2017;UT.MARANHAO 3;0;0;0
10/04/2017;UT.MARANHAO 4;0;0;0
10/04/2017;UT.MARANHAO 5;0;0;0
10/04/2017;UT.PARNAIBA 4;0;0;0
10/04/2017;UT.PECEM;0;0;0
10/04/2017;UT.POR.ITAQUI;0;0;0
10/04/2017;UT.TERMOCEARA;97;79,31;-18,24
10/04/2017;UTE AMANDINA;50;46,46;-7,08
10/04/2017;UTE ANGELICA;60;9,04;-84,93
10/04/2017;UTE APARECIDA;0;0;0
10/04/2017;UTE ARAGUAIA;10;10,03;0,3
10/04/2017;UTE AREMBEPE;0;15,28;0
10/04/2017;UTE ATLANTICO;390;348,47;-10,65
10/04/2017;UTE BERNECK;11;9,23;-16,09
10/04/2017;UTE BOA VISTA;0;15,69;0
10/04/2017;UTE CACU I;0;72,67;0
10/04/2017;UTE CMPC;5;11,13;122,6
10/04/2017;UTE COCAL 2;60;0;-100
10/04/2017;UTE CODORA;0;0;0
10/04/2017;UTE CRIST ROCHA;65;55,29;-14,94
10/04/2017;UTE CUIABA;341,23;277,72;-18,61
10/04/2017;UTE ELDORADO BR;0;0;0
10/04/2017;UTE ELECTRON;0;0;0
10/04/2017;UTE FLORES 1;0;0;0
10/04/2017;UTE FLORES 2;0;0;0
10/04/2017;UTE FLORES 3;0;0;0
10/04/2017;UTE FLORES 4;0;0;0
10/04/2017;UTE GLOBAL I;10,62;36,51;243,79
10/04/2017;UTE GLOBAL II;10,62;38,76;264,97
10/04/2017;UTE GOIASA;0;0;0
10/04/2017;UTE GUA.TANABI;0;0;0
10/04/2017;UTE GUAIRA;24;24;0
10/04/2017;UTE GUARANI;13;13;0
10/04/2017;UTE IPAUSSU;50;12,5;-75
10/04/2017;UTE IRANDUBA;0;21,54;0
10/04/2017;UTE JARAQUI;55;50,72;-7,78
10/04/2017;UTE LAGO AZUL;0;0;0
10/04/2017;UTE MADEIRAS;2;2;0
10/04/2017;UTE MANAUARA;65;66,94;2,98
10/04/2017;UTE MAUA 7;0;0;0
10/04/2017;UTE MAUA BL 3;52;52,27;0,52
10/04/2017;UTE MAUA BL 6;0;0;0
10/04/2017;UTE MAUA BL I;0;0;0
10/04/2017;UTE MAUA BL4;0;0;0
10/04/2017;UTE MURICY;0;20,9;0
10/04/2017;UTE P.FERRO 1;0;0;0
10/04/2017;UTE PERNAMB.3;52;0;-100
10/04/2017;UTE RIO ACRE;0;0;0
10/04/2017;UTE SANTANA;0;0;0
10/04/2017;UTE SANTANA II;0;0;0
10/04/2017;UTE SAO BORJA;0;0;0
10/04/2017;UTE SIDE PECEM;200;206,13;3,06
10/04/2017;UTE SOL;148,29;145,92;-1,6
10/04/2017;UTE STA VITORIA;20;20;0
10/04/2017;UTE SUAPE II;249,85;163,6;-34,52
10/04/2017;UTE SUZANO;190;214,52;12,91
10/04/2017;UTE SYKUE 1;0;0;0
10/04/2017;UTE TAMBAQUI;60;59,14;-1,43
10/04/2017;UTE USACIGA;0;0;0
10/04/2017;UTE VERACEL;126;98,54;-21,79
10/04/2017;UTE VIANA;0;0;0
10/04/2017;VALE ROSARIO;60;60;0
10/04/2017;XAVANTES;0;0;0
10/04/2017;PCT AOR;0;0;0
10/04/2017;PCT CEEE;0;0;0
10/04/2017;PCT CELG;0;0;0
10/04/2017;PCT CEMAT;0;0;0
10/04/2017;PCT CEMIG;0;0;0
10/04/2017;PCT COELBA;0;0;0
10/04/2017;PCT CPFL;0;0;0
10/04/2017;PCT CSF;0;0;0
10/04/2017;PCT DJB;0;0;0
10/04/2017;PCT ENERSUL;16;16;0
10/04/2017;PCT FURNAS;0;0;0
10/04/2017;PCT MARINGA;77;40,45;-47,47
10/04/2017;PCT PBR;0;0;0
10/04/2017;PCT PIE;0;0;0
10/04/2017;CONJUNTO CHAPADAO;161,12;175,88;9,16
10/04/2017;CONJUNTO TERMELETRICO BIOPAV;0;0;0
10/04/2017;CONJUNTO TERMELETRICO CACHOEIRA DOURADA;0;24,87;0
10/04/2017;CONJUNTO TERMELETRICO DOURADOS;0;11,49;0
10/04/2017;CONJUNTO TERMELETRICO EDEIA;0;28,28;0
10/04/2017;CONJUNTO TERMELETRICO JATAI;20;59,66;198,3
10/04/2017;CONJUNTO TERMELETRICO QUIRINOPOLIS;55;58,39;6,16
11/04/2017;ANGRA;1.990,00;2.002,12;0,61
11/04/2017;ALTA MOGIANA;29;29;0
11/04/2017;ALTOS;0;0;0
11/04/2017;ARACATI;0;0;0
11/04/2017;B.FLUMINENSE;510;507,6;-0,47
11/04/2017;B.L.SOBRINHO;270;254,2;-5,85
11/04/2017;BAHIA I;28;26,76;-4,43
11/04/2017;BATURITE;0;0;0
11/04/2017;BELO JARDIM;0;0;0
11/04/2017;C.S.TUBARAO;160;145,62;-8,99
11/04/2017;CAMPO MAIOR;0;0;0
11/04/2017;CAMPOS;0;0;0
11/04/2017;CANDIOTA III;290;288,21;-0,62
11/04/2017;CAUCAIA;0;0;0
11/04/2017;CELSO FURTADO;150;155,25;3,5
11/04/2017;COCAL;2;0;-100
11/04/2017;COLORADO;21;21;0
11/04/2017;CRATO;0;0;0
11/04/2017;DAIA;0;0;0
11/04/2017;EUZEBIO ROCHA;210;205,14;-2,31
11/04/2017;FER.GASPARIAN;400;391,7;-2,08
11/04/2017;GERAMAR I;0;0;0
11/04/2017;GERAMAR II;0;0;0
11/04/2017;GOIANIA II;0;0;0
11/04/2017;GOV.L.BRIZOLA;761,67;739,82;-2,87
11/04/2017;IGARAPE;0;0;0
11/04/2017;IGUATU;0;0;0
11/04/2017;JAIME BELTRAO;0;0;0
11/04/2017;JALLES MACHAD;0;0;0
11/04/2017;JE.SO.PEREIRA;305;304,47;-0,17
11/04/2017;JUAZEIRO NORT;0;0;0
11/04/2017;JUIZ DE FORA;84;82,42;-1,88
11/04/2017;L.C.PRESTES;270;266,29;-1,37
11/04/2017;LUIZ O R MELO;102;111;8,82
11/04/2017;MARAMBAIA;0;0;0
11/04/2017;NAZARIA;0;0;0
11/04/2017;NO.FLUMINENSE;811,04;815,29;0,52
11/04/2017;NUTEPA;0;0;0
11/04/2017;P.MEDICI;25;16,79;-32,84
11/04/2017;PALMEIRAS GO;0;0;0
11/04/2017;PETROLINA;0;0;0
11/04/2017;PIE-RP;0;0;0
11/04/2017;PORTO PECEM I;720;698,72;-2,96
11/04/2017;PORTO PECEM II;365;360,92;-1,12
11/04/2017;POTIGUAR;0;0;0
11/04/2017;POTIGUAR III;0;0;0
11/04/2017;RIO MADEIRA;0;0;0
11/04/2017;ROMULOALMEIDA;25;24,63;-1,48
11/04/2017;S.JOSE COLINA;8;0;-100
11/04/2017;SANTA CRUZ;0;0;0
11/04/2017;SANTAREM;0;0;0
11/04/2017;SAO JERONIMO;0;0;0
11/04/2017;SEPE TIARAJU;245;247,68;1,09
11/04/2017;T.PONTA NEGRA;64;64,51;0,8
11/04/2017;TER BRASILIA;0;0;0
11/04/2017;TERMOCABO;17,52;16,72;-4,57
11/04/2017;TERMOMANAUS;0;0;0
11/04/2017;TERMONORDESTE;111,92;99,2;-11,37
11/04/2017;TERMONORTE II;0;0;0
11/04/2017;TERMOPARAIBA;111,92;105,01;-6,17
11/04/2017;TERMOPERNAMBU;532;486,76;-8,5
11/04/2017;TQUIRINOPOLIS;0;0;0
11/04/2017;U. ALEGRETE;0;0;0
11/04/2017;U. W.ARJONA;0;0;0
11/04/2017;U.ARAUCARIA;0;0;0
11/04/2017;U.JLACERDA-A;130;125,54;-3,43
11/04/2017;U.JLACERDA-B;190;109,73;-42,25
11/04/2017;U.JLACERDA-C;325;299,26;-7,92
11/04/2017;U.NV.VENECIA2;0;0;0
11/04/2017;U.PIRATININGA;0;0;0
11/04/2017;U.URUGUAIANA;0;0;0
11/04/2017;US. FIGUEIRA;13;10,37;-20,23
11/04/2017;US.CAMACARI;0;0;0
11/04/2017;US.CARIOBA;0;0;0
11/04/2017;US.MANDU;15;0;-100
11/04/2017;UT CIDADE NOV;0;0;0
11/04/2017;UT DISTRITO A;0;0;0
11/04/2017;UT DISTRITO B;0;0;0
11/04/2017;UT ERB CANDEI;0;0;0
11/04/2017;UT GUA.TANABI 2;0;0;0
11/04/2017;UT INTERLAGOS;0;0;0
11/04/2017;UT MARIO LAGO;821,67;805,32;-1,99
11/04/2017;UT MAUA BL 5A;0;0;0
11/04/2017;UT MAUA BL 5B;0;0;0
11/04/2017;UT SAO JOSE 1;0;0;0
11/04/2017;UT SAO JOSE 2;0;0;0
11/04/2017;UT. FORTALEZA;327;327,03;0,01
11/04/2017;UT. KLABIN CE;185;208,61;12,76
11/04/2017;UT.AUR.CHAVES;210;206;-1,9
11/04/2017;UT.CAM.GRANDE;43,69;39;-10,73
11/04/2017;UT.MARACANAU1;80;57,42;-28,22
11/04/2017;UT.MARANHAO 3;0;0;0
11/04/2017;UT.MARANHAO 4;0;0;0
11/04/2017;UT.MARANHAO 5;0;0;0
11/04/2017;UT.PARNAIBA 4;0;0;0
11/04/2017;UT.PECEM;0;0;0
11/04/2017;UT.POR.ITAQUI;0;0;0
11/04/2017;UT.TERMOCEARA;97;97,46;0,47
11/04/2017;UTE AMANDINA;60;53,66;-10,57
11/04/2017;UTE ANGELICA;40;10,76;-73,1
11/04/2017;UTE APARECIDA;0;0;0
11/04/2017;UTE ARAGUAIA;10;10,05;0,5
11/04/2017;UTE AREMBEPE;95;85,24;-10,27
11/04/2017;UTE ATLANTICO;390;363,33;-6,84
11/04/2017;UTE BERNECK;11;8,7;-20,91
11/04/2017;UTE BOA VISTA;0;16,12;0
11/04/2017;UTE CACU I;0;69,11;0
11/04/2017;UTE CMPC;170;9,87;-94,19
11/04/2017;UTE COCAL 2;60;0;-100
11/04/2017;UTE CODORA;0;0;0
11/04/2017;UTE CRIST ROCHA;65;63,92;-1,66
11/04/2017;UTE CUIABA;480;431,94;-10,01
11/04/2017;UTE ELDORADO BR;0;0;0
11/04/2017;UTE ELECTRON;0;0;0
11/04/2017;UTE FLORES 1;0;0;0
11/04/2017;UTE FLORES 2;0;0;0
11/04/2017;UTE FLORES 3;0;0;0
11/04/2017;UTE FLORES 4;0;0;0
11/04/2017;UTE GLOBAL I;46,88;43,74;-6,7
11/04/2017;UTE GLOBAL II;46,88;48,68;3,84
11/04/2017;UTE GOIASA;0;0;0
11/04/2017;UTE GUA.TANABI;0;0;0
11/04/2017;UTE GUAIRA;24;24;0
11/04/2017;UTE GUARANI;13;13;0
11/04/2017;UTE IPAUSSU;35;21,94;-37,31
11/04/2017;UTE IRANDUBA;0;25,09;0
11/04/2017;UTE JARAQUI;55;49,76;-9,53
11/04/2017;UTE LAGO AZUL;0;0;0
11/04/2017;UTE MADEIRAS;2;2;0
11/04/2017;UTE MANAUARA;65;65,88;1,35
11/04/2017;UTE MAUA 7;0;0;0
11/04/2017;UTE MAUA BL 3;52;51,99;-0,02
11/04/2017;UTE MAUA BL 6;0;0;0
11/04/2017;UTE MAUA BL I;0;0;0
11/04/2017;UTE MAUA BL4;0;0;0
11/04/2017;UTE MURICY;140;136,75;-2,32
11/04/2017;UTE P.FERRO 1;0;0;0
11/04/2017;UTE PERNAMB.3;52;0;-100
11/04/2017;UTE RIO ACRE;0;0;0
11/04/2017;UTE SANTANA;0;0;0
11/04/2017;UTE SANTANA II;0;0;0
11/04/2017;UTE SAO BORJA;0;0;0
11/04/2017;UTE SIDE PECEM;200;206,42;3,21
11/04/2017;UTE SOL;148,29;147,74;-0,37
11/04/2017;UTE STA VITORIA;20;20;0
11/04/2017;UTE SUAPE II;259,06;307,35;18,64
11/04/2017;UTE SUZANO;190;209,23;10,12
11/04/2017;UTE SYKUE 1;0;0;0
11/04/2017;UTE TAMBAQUI;60;59,96;-0,07
11/04/2017;UTE USACIGA;0;0;0
11/04/2017;UTE VERACEL;126;94,71;-24,83
11/04/2017;UTE VIANA;0;0;0
11/04/2017;VALE ROSARIO;60;60;0
11/04/2017;XAVANTES;0;0;0
11/04/2017;PCT AOR;0;0;0
11/04/2017;PCT CEEE;0;0;0
11/04/2017;PCT CELG;0;0;0
11/04/2017;PCT CEMAT;20;20;0
11/04/2017;PCT CEMIG;0;0;0
11/04/2017;PCT COELBA;0;0;0
11/04/2017;PCT CPFL;0;0;0
11/04/2017;PCT CSF;0;0;0
11/04/2017;PCT DJB;0;0;0
11/04/2017;PCT ENERSUL;16;16;0
11/04/2017;PCT FURNAS;0;0;0
11/04/2017;PCT MARINGA;77;46,97;-39
11/04/2017;PCT PBR;0;0;0
11/04/2017;PCT PIE;0;0;0
11/04/2017;CONJUNTO CHAPADAO;161,12;193,14;19,87
11/04/2017;CONJUNTO TERMELETRICO BIOPAV;0;0;0
11/04/2017;CONJUNTO TERMELETRICO CACHOEIRA DOURADA;0;24,81;0
11/04/2017;CONJUNTO TERMELETRICO DOURADOS;0;10,21;0
11/04/2017;CONJUNTO TERMELETRICO EDEIA;0;30,26;0
11/04/2017;CONJUNTO TERMELETRICO JATAI;20;75,58;277,9
11/04/2017;CONJUNTO TERMELETRICO QUIRINOPOLIS;55;60,25;9,55
12/04/2017;ANGRA;1.990,00;2.001,62;0,58
12/04/2017;ALTA MOGIANA;29;29;0
12/04/2017;ALTOS;0;0;0
12/04/2017;ARACATI;0;0;0
12/04/2017;B.FLUMINENSE;510;515,54;1,09
12/04/2017;B.L.SOBRINHO;270;262,95;-2,61
12/04/2017;BAHIA I;28;26,87;-4,04
12/04/2017;BATURITE;0;0;0
12/04/2017;BELO JARDIM;0;0;0
12/04/2017;C.S.TUBARAO;147;145,62;-0,94
12/04/2017;CAMPO MAIOR;0;0;0
12/04/2017;CAMPOS;0;0;0
12/04/2017;CANDIOTA III;290;277,11;-4,44
12/04/2017;CAUCAIA;0;0;0
12/04/2017;CELSO FURTADO;150;155,69;3,79
12/04/2017;COCAL;2;0;-100
12/04/2017;COLORADO;21;21;0
12/04/2017;CRATO;0;0;0
12/04/2017;DAIA;0;0;0
12/04/2017;EUZEBIO ROCHA;210;209,22;-0,37
12/04/2017;FER.GASPARIAN;400;401,76;0,44
12/04/2017;GERAMAR I;0;0;0
12/04/2017;GERAMAR II;0;0;0
12/04/2017;GOIANIA II;0;0;0
12/04/2017;GOV.L.BRIZOLA;760;741,09;-2,49
12/04/2017;IGARAPE;0;0;0
12/04/2017;IGUATU;0;0;0
12/04/2017;JAIME BELTRAO;0;0;0
12/04/2017;JALLES MACHAD;0;0;0
12/04/2017;JE.SO.PEREIRA;305;303,81;-0,39
12/04/2017;JUAZEIRO NORT;0;0;0
12/04/2017;JUIZ DE FORA;84;82,83;-1,39
12/04/2017;L.C.PRESTES;270;268,13;-0,69
12/04/2017;LUIZ O R MELO;102;111,2;9,02
12/04/2017;MARAMBAIA;0;0;0
12/04/2017;NAZARIA;0;0;0
12/04/2017;NO.FLUMINENSE;811,04;813,72;0,33
12/04/2017;NUTEPA;0;0;0
12/04/2017;P.MEDICI;40;5,04;-87,4
12/04/2017;PALMEIRAS GO;0;0;0
12/04/2017;PETROLINA;0;21,27;0
12/04/2017;PIE-RP;0;0;0
12/04/2017;PORTO PECEM I;720;626,62;-12,97
12/04/2017;PORTO PECEM II;365;364,08;-0,25
12/04/2017;POTIGUAR;0;6,95;0
12/04/2017;POTIGUAR III;0;0;0
12/04/2017;RIO MADEIRA;0;0;0
12/04/2017;ROMULOALMEIDA;25;19,82;-20,72
12/04/2017;S.JOSE COLINA;8;0;-100
12/04/2017;SANTA CRUZ;0;0;0
12/04/2017;SANTAREM;0;0;0
12/04/2017;SAO JERONIMO;0;0;0
12/04/2017;SEPE TIARAJU;245;251,64;2,71
12/04/2017;T.PONTA NEGRA;64;62,11;-2,95
12/04/2017;TER BRASILIA;0;0;0
12/04/2017;TERMOCABO;16,15;16,59;2,72
12/04/2017;TERMOMANAUS;0;41,65;0
12/04/2017;TERMONORDESTE;95,04;96,61;1,65
12/04/2017;TERMONORTE II;0;0;0
12/04/2017;TERMOPARAIBA;95,04;96;1,01
12/04/2017;TERMOPERNAMBU;532;540,4;1,58
12/04/2017;TQUIRINOPOLIS;0;7,09;0
12/04/2017;U. ALEGRETE;0;0;0
12/04/2017;U. W.ARJONA;0;0;0
12/04/2017;U.ARAUCARIA;0;0;0
12/04/2017;U.JLACERDA-A;130;88,72;-31,75
12/04/2017;U.JLACERDA-B;110;109,64;-0,33
12/04/2017;U.JLACERDA-C;280;304,61;8,79
12/04/2017;U.NV.VENECIA2;0;0;0
12/04/2017;U.PIRATININGA;0;0;0
12/04/2017;U.URUGUAIANA;0;0;0
12/04/2017;US. FIGUEIRA;13;8,61;-33,77
12/04/2017;US.CAMACARI;0;0;0
12/04/2017;US.CARIOBA;0;0;0
12/04/2017;US.MANDU;15;0;-100
12/04/2017;UT CIDADE NOV;0;0;0
12/04/2017;UT DISTRITO A;0;0;0
12/04/2017;UT DISTRITO B;0;0;0
12/04/2017;UT ERB CANDEI;0;0;0
12/04/2017;UT GUA.TANABI 2;0;0;0
12/04/2017;UT INTERLAGOS;0;0;0
12/04/2017;UT MARIO LAGO;812,5;786,86;-3,16
12/04/2017;UT MAUA BL 5A;0;0;0
12/04/2017;UT MAUA BL 5B;0;0;0
12/04/2017;UT SAO JOSE 1;0;0;0
12/04/2017;UT SAO JOSE 2;0;0;0
12/04/2017;UT. FORTALEZA;327;327,12;0,04
12/04/2017;UT. KLABIN CE;185;223,45;20,78
12/04/2017;UT.AUR.CHAVES;210;205,1;-2,33
12/04/2017;UT.CAM.GRANDE;38,1;38,07;-0,08
12/04/2017;UT.MARACANAU1;60;57,37;-4,38
12/04/2017;UT.MARANHAO 3;0;0;0
12/04/2017;UT.MARANHAO 4;0;0;0
12/04/2017;UT.MARANHAO 5;0;0;0
12/04/2017;UT.PARNAIBA 4;0;0;0
12/04/2017;UT.PECEM;0;0;0
12/04/2017;UT.POR.ITAQUI;0;0;0
12/04/2017;UT.TERMOCEARA;81,19;76,73;-5,49
12/04/2017;UTE AMANDINA;50;48,81;-2,38
12/04/2017;UTE ANGELICA;0;0;0
12/04/2017;UTE APARECIDA;0;0;0
12/04/2017;UTE ARAGUAIA;10;10,05;0,5
12/04/2017;UTE AREMBEPE;95;85,98;-9,49
12/04/2017;UTE ATLANTICO;390;387,22;-0,71
12/04/2017;UTE BERNECK;11;9,61;-12,64
12/04/2017;UTE BOA VISTA;0;15,12;0
12/04/2017;UTE CACU I;0;67,55;0
12/04/2017;UTE CMPC;5;1,84;-63,2
12/04/2017;UTE COCAL 2;60;0;-100
12/04/2017;UTE CODORA;0;0;0
12/04/2017;UTE CRIST ROCHA;65;52,13;-19,8
12/04/2017;UTE CUIABA;303,75;265,05;-12,74
12/04/2017;UTE ELDORADO BR;0;0;0
12/04/2017;UTE ELECTRON;0;0;0
12/04/2017;UTE FLORES 1;0;0;0
12/04/2017;UTE FLORES 2;0;0;0
12/04/2017;UTE FLORES 3;0;0;0
12/04/2017;UTE FLORES 4;0;0;0
12/04/2017;UTE GLOBAL I;15,62;41,31;164,47
12/04/2017;UTE GLOBAL II;15,62;58,28;273,11
12/04/2017;UTE GOIASA;0;0;0
12/04/2017;UTE GUA.TANABI;0;0;0
12/04/2017;UTE GUAIRA;24;24;0
12/04/2017;UTE GUARANI;13;13;0
12/04/2017;UTE IPAUSSU;35;22,05;-37
12/04/2017;UTE IRANDUBA;0;0;0
12/04/2017;UTE JARAQUI;55;50,65;-7,91
12/04/2017;UTE LAGO AZUL;0;0;0
12/04/2017;UTE MADEIRAS;2;2;0
12/04/2017;UTE MANAUARA;65;63,94;-1,63
12/04/2017;UTE MAUA 7;0;0;0
12/04/2017;UTE MAUA BL 3;52;51,62;-0,73
12/04/2017;UTE MAUA BL 6;0;0;0
12/04/2017;UTE MAUA BL I;0;0;0
12/04/2017;UTE MAUA BL4;0;0;0
12/04/2017;UTE MURICY;140;136,37;-2,59
12/04/2017;UTE P.FERRO 1;0;24,52;0
12/04/2017;UTE PERNAMB.3;52;0;-100
12/04/2017;UTE RIO ACRE;0;0;0
12/04/2017;UTE SANTANA;0;0;0
12/04/2017;UTE SANTANA II;0;0;0
12/04/2017;UTE SAO BORJA;0;0;0
12/04/2017;UTE SIDE PECEM;200;206,85;3,42
12/04/2017;UTE SOL;148,29;149,75;0,98
12/04/2017;UTE STA VITORIA;20;20;0
12/04/2017;UTE SUAPE II;253,19;210,2;-16,98
12/04/2017;UTE SUZANO;190;212,38;11,78
12/04/2017;UTE SYKUE 1;0;0;0
12/04/2017;UTE TAMBAQUI;60;58,58;-2,37
12/04/2017;UTE USACIGA;0;0;0
12/04/2017;UTE VERACEL;126;95,32;-24,35
12/04/2017;UTE VIANA;0;0;0
12/04/2017;VALE ROSARIO;60;60;0
12/04/2017;XAVANTES;0;0;0
12/04/2017;PCT AOR;0;0;0
12/04/2017;PCT CEEE;0;0;0
12/04/2017;PCT CELG;0;0;0
12/04/2017;PCT CEMAT;0;0,83;0
12/04/2017;PCT CEMIG;0;0;0
12/04/2017;PCT COELBA;0;0;0
12/04/2017;PCT CPFL;0;0;0
12/04/2017;PCT CSF;0;0;0
12/04/2017;PCT DJB;0;0;0
12/04/2017;PCT ENERSUL;23;23;0
12/04/2017;PCT FURNAS;0;0;0
12/04/2017;PCT MARINGA;77;41,3;-46,36
12/04/2017;PCT PBR;0;0;0
12/04/2017;PCT PIE;0;0;0
12/04/2017;CONJUNTO CHAPADAO;161,12;175,67;9,03
12/04/2017;CONJUNTO TERMELETRICO BIOPAV;0;0;0
12/04/2017;CONJUNTO TERMELETRICO CACHOEIRA DOURADA;0;27,41;0
12/04/2017;CONJUNTO TERMELETRICO DOURADOS;0;14,43;0
12/04/2017;CONJUNTO TERMELETRICO EDEIA;0;34,85;0
12/04/2017;CONJUNTO TERMELETRICO JATAI;60;78,15;30,25
12/04/2017;CONJUNTO TERMELETRICO QUIRINOPOLIS;55;61,75;12,27
13/04/2017;ANGRA;1.876,25;1.887,74;0,61
13/04/2017;ALTA MOGIANA;29;29;0
13/04/2017;ALTOS;0;0;0
13/04/2017;ARACATI;0;0;0
13/04/2017;B.FLUMINENSE;510;524,95;2,93
13/04/2017;B.L.SOBRINHO;270;254,85;-5,61
13/04/2017;BAHIA I;18,29;15,22;-16,79
13/04/2017;BATURITE;0;0;0
13/04/2017;BELO JARDIM;0;0;0
13/04/2017;C.S.TUBARAO;151;145,62;-3,56
13/04/2017;CAMPO MAIOR;0;0;0
13/04/2017;CAMPOS;0;0;0
13/04/2017;CANDIOTA III;290;290,81;0,28
